    33    0.266208    0.266231    0.608792    0.608769
    34    0.608792    0.608769    0.266208    0.266231
    35    0.266208    0.266231    0.608792    0.608769
    36    0.608792    0.608769    0.266208    0.266231
it, E/N =     21     -1.05742504
it, E/N =     22     -1.05741690
it, E/N =     23     -1.05741165
it, E/N =     24     -1.05740826
it, E/N =     25     -1.05740608
it, E/N =     26     -1.05740467
it, E/N =     27     -1.05740377
it, E/N =     28     -1.05740319
it, E/N =     29     -1.05740281
it, E/N =     30     -1.05740256
it, E/N =     31     -1.05740241
it, E/N =     32     -1.05740230
it, E/N =     33     -1.05740224
it, E/N =     34     -1.05740220
it, E/N =     35     -1.05740218
it, E/N =     36     -1.05740215
it, E/N =     37     -1.05740214
it, E/N =     38     -1.05740214
it, E/N =     39     -1.05740213
it, E/N =     40     -1.05740213

 old/new densities up and dn
 iteration =      40
     1    0.608747    0.608747    0.266253    0.266253
     2    0.266253    0.266253    0.608747    0.608747
     3    0.608747    0.608747    0.266253    0.266253
     4    0.266253    0.266253    0.608747    0.608747
     5    0.608747    0.608747    0.266253    0.266253
     6    0.266253    0.266253    0.608747    0.608747
     7    0.266253    0.266253    0.608747    0.608747
     8    0.608747    0.608747    0.266253    0.266253
     9    0.266253    0.266253    0.608747    0.608747
    10    0.608747    0.608747    0.266253    0.266253
    11    0.266253    0.266253    0.608747    0.608747
    12    0.608747    0.608747    0.266253    0.266253
    13    0.608747    0.608747    0.266253    0.266253
    14    0.266253    0.266253    0.608747    0.608747
    15    0.608747    0.608747    0.266253    0.266253
    16    0.266253    0.266253    0.608747    0.608747
    17    0.608747    0.608747    0.266253    0.266253
    18    0.266253    0.266253    0.608747    0.608747
    19    0.266253    0.266253    0.608747    0.608747
    20    0.608747    0.608747    0.266253    0.266253
    21    0.266253    0.266253    0.608747    0.608747
    22    0.608747    0.608747    0.266253    0.266253
    23    0.266253    0.266253    0.608747    0.608747
    24    0.608747    0.608747    0.266253    0.266253
    25    0.608747    0.608747    0.266253    0.266253
    26    0.266253    0.266253    0.608747    0.608747
    27    0.608747    0.608747    0.266253    0.266253
    28    0.266253    0.266253    0.608747    0.608747
    29    0.608747    0.608747    0.266253    0.266253
    30    0.266253    0.266253    0.608747    0.608747
    31    0.266253    0.266253    0.608747    0.608747
    32    0.608747    0.608747    0.266253    0.266253
    33    0.266253    0.266253    0.608747    0.608747
    34    0.608747    0.608747    0.266253    0.266253
    35    0.266253    0.266253    0.608747    0.608747
    36    0.608747    0.608747    0.266253    0.266253
it, E/N =     41     -1.05740212
it, E/N =     42     -1.05740213
it, E/N =     43     -1.05740213
it, E/N =     44     -1.05740212
it, E/N =     45     -1.05740212
it, E/N =     46     -1.05740212
it, E/N =     47     -1.05740212
it, E/N =     48     -1.05740212
it, E/N =     49     -1.05740212
it, E/N =     50     -1.05740212
it, E/N =     51     -1.18244156
it, E/N =     52     -1.07005704
it, E/N =     53     -1.05534510
it, E/N =     54     -1.05392840
it, E/N =     55     -1.05435212
it, E/N =     56     -1.05501319
it, E/N =     57     -1.05567447
it, E/N =     58     -1.05618933
it, E/N =     59     -1.05656445
it, E/N =     60     -1.05682910

 old/new densities up and dn
 iteration =      60
     1    0.610781    0.610203    0.264824    0.265095
     2    0.263173    0.264352    0.611316    0.610105
     3    0.614382    0.613396    0.261896    0.262737
     4    0.254965    0.258431    0.630839    0.623742
     5    0.617590    0.615723    0.261732    0.262595
     6    0.263504    0.264892    0.610297    0.609369
     7    0.267994    0.268382    0.607369    0.606013
     8    0.612938    0.612160    0.265148    0.265218
     9    0.263636    0.263683    0.616709    0.615635
    10    0.622666    0.617729    0.260240    0.262431
    11    0.273414    0.271309    0.595337    0.599257
    12    0.582135    0.590477    0.280805    0.276119
    13    0.566637    0.582466    0.291259    0.281867
    14    0.264358    0.265234    0.617672    0.614475
    15    0.623398    0.618417    0.261555    0.263226
    16    0.276126    0.272562    0.591325    0.597813
    17    0.581536    0.589075    0.281253    0.277088
    18    0.287059    0.280652    0.574538    0.584619
    19    0.265151    0.266141    0.615175    0.611979
    20    0.608333    0.608578    0.267785    0.267294
    21    0.279053    0.273377    0.587891    0.597119
    22    0.603302    0.604254    0.269966    0.269167
    23    0.277398    0.273618    0.589804    0.596099
    24    0.593995    0.598444    0.275035    0.272474
    25    0.623950    0.619055    0.259536    0.261604
    26    0.267083    0.266645    0.604981    0.606364
    27    0.608671    0.607373    0.263251    0.264920
    28    0.260872    0.262593    0.617960    0.614629
    29    0.619987    0.616720    0.260688    0.262307
    30    0.262065    0.262951    0.618725    0.616582
    31    0.263368    0.264006    0.610963    0.610886
    32    0.601953    0.604732    0.267845    0.266770
    33    0.259055    0.261862    0.616016    0.612501
    34    0.615097    0.613086    0.258462    0.261171
    35    0.254058    0.257475    0.633537    0.626322
    36    0.634387    0.626631    0.254150    0.257721
it, E/N =     61     -1.05701270
it, E/N =     62     -1.05713881
it, E/N =     63     -1.05722483
it, E/N =     64     -1.05728319
it, E/N =     65     -1.05732260
it, E/N =     66     -1.05734908
it, E/N =     67     -1.05736684
it, E/N =     68     -1.05737871
it, E/N =     69     -1.05738661
it, E/N =     70     -1.05739186
it, E/N =     71     -1.05739535
it, E/N =     72     -1.05739765
it, E/N =     73     -1.05739918
it, E/N =     74     -1.05740018
it, E/N =     75     -1.05740085
it, E/N =     76     -1.05740130
it, E/N =     77     -1.05740157
it, E/N =     78     -1.05740176
it, E/N =     79     -1.05740188
it, E/N =     80     -1.05740196

 old/new densities up and dn
 iteration =      80
     1    0.608718    0.608725    0.266259    0.266259
     2    0.266248    0.266251    0.608729    0.608732
     3    0.608810    0.608790    0.266207    0.266222
     4    0.266174    0.266199    0.608890    0.608845
     5    0.608859    0.608825    0.266195    0.266213
     6    0.266241    0.266244    0.608766    0.608761
     7    0.266316    0.266298    0.608629    0.608663
     8    0.608821    0.608800    0.266225    0.266232
     9    0.266178    0.266199    0.608916    0.608869
    10    0.608831    0.608806    0.266218    0.266228
    11    0.266320    0.266300    0.608616    0.608655
    12    0.608513    0.608582    0.266370    0.266335
    13    0.608610    0.608655    0.266337    0.266310
    14    0.266225    0.266231    0.608847    0.608820
    15    0.608887    0.608848    0.266202    0.266216
    16    0.266289    0.266277    0.608694    0.608713
    17    0.608488    0.608566    0.266388    0.266347
    18    0.266410    0.266362    0.608452    0.608540
    19    0.266266    0.266262    0.608752    0.608751
    20    0.608782    0.608773    0.266247    0.266247
    21    0.266266    0.266261    0.608728    0.608736
    22    0.608662    0.608686    0.266297    0.266284
    23    0.266326    0.266304    0.608611    0.608653
    24    0.608651    0.608682    0.266313    0.266294
    25    0.608849    0.608818    0.266206    0.266220
    26    0.266267    0.266264    0.608696    0.608709
    27    0.608637    0.608666    0.266287    0.266279
    28    0.266248    0.266251    0.608732    0.608732
    29    0.608860    0.608827    0.266198    0.266215
    30    0.266179    0.266200    0.608914    0.608867
    31    0.266213    0.266225    0.608809    0.608791
    32    0.608666    0.608686    0.266270    0.266267
    33    0.266260    0.266261    0.608675    0.608691
    34    0.608813    0.608792    0.266202    0.266218
    35    0.266134    0.266170    0.608982    0.608912
    36    0.608981    0.608912    0.266140    0.266174
it, E/N =     81     -1.05740202
it, E/N =     82     -1.05740205
it, E/N =     83     -1.05740208
it, E/N =     84     -1.05740210
it, E/N =     85     -1.05740210
it, E/N =     86     -1.05740210
it, E/N =     87     -1.05740211
it, E/N =     88     -1.05740211
it, E/N =     89     -1.05740211
it, E/N =     90     -1.05740211
it, E/N =     91     -1.05740212
it, E/N =     92     -1.05740212
it, E/N =     93     -1.05740212
it, E/N =     94     -1.05740212
it, E/N =     95     -1.05740212
it, E/N =     96     -1.05740212
it, E/N =     97     -1.05740212
it, E/N =     98     -1.05740212
it, E/N =     99     -1.05740212
it, E/N =    100     -1.05740212

 old/new densities up and dn
 iteration =     100
     1    0.608746    0.608746    0.266253    0.266253
     2    0.266253    0.266253    0.608746    0.608746
     3    0.608747    0.608747    0.266253    0.266253
     4    0.266253    0.266253    0.608748    0.608748
     5    0.608748    0.608748    0.266253    0.266253
     6    0.266253    0.266253    0.608747    0.608747
     7    0.266254    0.266254    0.608746    0.608746
     8    0.608748    0.608747    0.266253    0.266253
     9    0.266252    0.266253    0.608749    0.608748
    10    0.608748    0.608747    0.266253    0.266253
    11    0.266254    0.266254    0.608745    0.608746
    12    0.608744    0.608745    0.266254    0.266254
    13    0.608746    0.608746    0.266254    0.266254
    14    0.266253    0.266253    0.608748    0.608748
    15    0.608749    0.608748    0.266253    0.266253
    16    0.266253    0.266253    0.608747    0.608747
    17    0.608744    0.608745    0.266254    0.266254
    18    0.266255    0.266254    0.608744    0.608745
    19    0.266253    0.266253    0.608747    0.608747
    20    0.608747    0.608747    0.266253    0.266253
    21    0.266253    0.266253    0.608747    0.608747
    22    0.608746    0.608746    0.266254    0.266254
    23    0.266254    0.266254    0.608746    0.608746
    24    0.608746    0.608746    0.266254    0.266254
    25    0.608748    0.608747    0.266253    0.266253
    26    0.266254    0.266253    0.608746    0.608746
    27    0.608745    0.608746    0.266254    0.266254
    28    0.266253    0.266253    0.608746    0.608746
    29    0.608748    0.608748    0.266253    0.266253
    30    0.266252    0.266253    0.608749    0.608748
    31    0.266253    0.266253    0.608747    0.608747
    32    0.608745    0.608746    0.266254    0.266254
    33    0.266254    0.266254    0.608745    0.608746
    34    0.608747    0.608747    0.266253    0.266253
    35    0.266252    0.266252    0.608749    0.608748
    36    0.608749    0.608748    0.266252    0.266252
it, E/N =    101     -1.17616997
it, E/N =    102     -1.06097812
it, E/N =    103     -1.05456196
it, E/N =    104     -1.05021410
it, E/N =    105     -1.05076655
it, E/N =    106     -1.05245059
it, E/N =    107     -1.05396258
it, E/N =    108     -1.05508262
it, E/N =    109     -1.05585887
it, E/N =    110     -1.05638186
it, E/N =    111     -1.05672990
it, E/N =    112     -1.05696010
it, E/N =    113     -1.05711187
it, E/N =    114     -1.05721172
it, E/N =    115     -1.05727733
it, E/N =    116     -1.05732039
it, E/N =    117     -1.05734864
it, E/N =    118     -1.05736715
it, E/N =    119     -1.05737926
it, E/N =    120     -1.05738719

 old/new densities up and dn
 iteration =     120
     1    0.608314    0.608445    0.266614    0.266501
     2    0.267002    0.266736    0.607431    0.607894
     3    0.608286    0.608385    0.266515    0.266455
     4    0.266470    0.266415    0.608434    0.608507
     5    0.607930    0.608245    0.266826    0.266611
     6    0.266549    0.266453    0.608518    0.608593
     7    0.265813    0.265947    0.609939    0.609575
     8    0.607708    0.608033    0.266797    0.266621
     9    0.267235    0.266941    0.606578    0.607220
    10    0.607512    0.607842    0.266826    0.266672
    11    0.266356    0.266299    0.608811    0.608834
    12    0.610214    0.609808    0.265730    0.265869
    13    0.609994    0.609646    0.265684    0.265842
    14    0.266238    0.266245    0.608608    0.608647
    15    0.607681    0.607979    0.266621    0.266519
    16    0.266465    0.266415    0.608035    0.608221
    17    0.609043    0.608975    0.266111    0.266142
    18    0.265654    0.265808    0.610167    0.609786
    19    0.265936    0.266041    0.609242    0.609070
    20    0.609542    0.609310    0.265741    0.265896
    21    0.265421    0.265680    0.610214    0.609755
    22    0.609852    0.609488    0.265588    0.265804
    23    0.266193    0.266210    0.608630    0.608675
    24    0.608838    0.608781    0.266153    0.266194
    25    0.607795    0.608041    0.266639    0.266540
    26    0.265733    0.265885    0.609739    0.609451
    27    0.611349    0.610585    0.264975    0.265352
    28    0.265224    0.265540    0.610826    0.610188
    29    0.608215    0.608364    0.266454    0.266398
    30    0.267126    0.266875    0.606737    0.607318
    31    0.267068    0.266825    0.607132    0.607607
    32    0.608603    0.608691    0.266407    0.266333
    33    0.265579    0.265774    0.610270    0.609832
    34    0.609742    0.609474    0.265852    0.265956
    35    0.266887    0.266666    0.607648    0.608024
    36    0.606623    0.607248    0.267323    0.267005
it, E/N =    121     -1.05739237
it, E/N =    122     -1.05739576
it, E/N =    123     -1.05739797
it, E/N =    124     -1.05739941
it, E/N =    125     -1.05740036
it, E/N =    126     -1.05740097
it, E/N =    127     -1.05740138
it, E/N =    128     -1.05740164
it, E/N =    129     -1.05740180
it, E/N =    130     -1.05740191
it, E/N =    131     -1.05740199
it, E/N =    132     -1.05740204
it, E/N =    133     -1.05740207
it, E/N =    134     -1.05740209
it, E/N =    135     -1.05740210
it, E/N =    136     -1.05740210
it, E/N =    137     -1.05740211
it, E/N =    138     -1.05740212
it, E/N =    139     -1.05740211
it, E/N =    140     -1.05740212

 old/new densities up and dn
 iteration =     140
     1    0.608744    0.608745    0.266255    0.266255
     2    0.266257    0.266256    0.608740    0.608742
     3    0.608740    0.608742    0.266257    0.266256
     4    0.266256    0.266255    0.608743    0.608744
     5    0.608746    0.608746    0.266255    0.266254
     6    0.266254    0.266254    0.608747    0.608747
     7    0.266248    0.266250    0.608760    0.608756
     8    0.608738    0.608740    0.266258    0.266256
     9    0.266264    0.266261    0.608723    0.608730
    10    0.608731    0.608735    0.266260    0.266258
    11    0.266252    0.266252    0.608752    0.608750
    12    0.608766    0.608761    0.266245    0.266248
    13    0.608761    0.608757    0.266247    0.266249
    14    0.266254    0.266254    0.608745    0.608745
    15    0.608732    0.608736    0.266259    0.266257
    16    0.266257    0.266256    0.608736    0.608739
    17    0.608751    0.608750    0.266251    0.266252
    18    0.266245    0.266248    0.608764    0.608759
    19    0.266252    0.266252    0.608748    0.608748
    20    0.608754    0.608752    0.266249    0.266250
    21    0.266247    0.266249    0.608758    0.608754
    22    0.608753    0.608751    0.266249    0.266251
    23    0.266253    0.266253    0.608746    0.608746
    24    0.608744    0.608745    0.266254    0.266254
    25    0.608733    0.608737    0.266259    0.266258
    26    0.266248    0.266250    0.608757    0.608754
    27    0.608773    0.608766    0.266241    0.266244
    28    0.266244    0.266247    0.608765    0.608760
    29    0.608740    0.608742    0.266256    0.266255
    30    0.266263    0.266260    0.608724    0.608731
    31    0.266261    0.266259    0.608730    0.608735
    32    0.608749    0.608749    0.266252    0.266253
    33    0.266246    0.266248    0.608764    0.608759
    34    0.608760    0.608756    0.266248    0.266249
    35    0.266257    0.266256    0.608740    0.608742
    36    0.608726    0.608732    0.266263    0.266260
it, E/N =    141     -1.05740211
it, E/N =    142     -1.05740211
it, E/N =    143     -1.05740212
it, E/N =    144     -1.05740212
it, E/N =    145     -1.05740212
it, E/N =    146     -1.05740212
it, E/N =    147     -1.05740212
it, E/N =    148     -1.05740212
it, E/N =    149     -1.05740212
it, E/N =    150     -1.05740212
it, E/N =    151     -1.14553176
it, E/N =    152     -1.07032625
it, E/N =    153     -1.04493838
it, E/N =    154     -1.04198711
it, E/N =    155     -1.04468172
it, E/N =    156     -1.04810973
it, E/N =    157     -1.05086704
it, E/N =    158     -1.05288675
it, E/N =    159     -1.05431273
it, E/N =    160     -1.05530205

 old/new densities up and dn
 iteration =     160
     1    0.604319    0.603944    0.271038    0.270506
     2    0.265587    0.265813    0.612737    0.611277
     3    0.609414    0.611283    0.267491    0.265596
     4    0.264696    0.264198    0.612240    0.612605
     5    0.613940    0.611619    0.265087    0.265614
     6    0.278380    0.274360    0.591674    0.597097
     7    0.308774    0.295641    0.533153    0.556133
     8    0.591531    0.597585    0.278636    0.274164
     9    0.259133    0.260172    0.630316    0.625594
    10    0.632655    0.626413    0.256850    0.259097
    11    0.276367    0.273229    0.591048    0.596882
    12    0.540834    0.560970    0.306184    0.293759
    13    0.555156    0.570141    0.297048    0.288071
    14    0.269486    0.268494    0.606873    0.607172
    15    0.631492    0.625798    0.256125    0.258707
    16    0.253762    0.257010    0.636720    0.629375
    17    0.610102    0.608968    0.267869    0.267606
    18    0.300330    0.289533    0.549198    0.567384
    19    0.274219    0.271361    0.596923    0.601328
    20    0.620117    0.615850    0.261300    0.262958
    21    0.256081    0.259115    0.625009    0.620042
    22    0.625485    0.621051    0.258038    0.259691
    23    0.262386    0.263059    0.617632    0.615497
    24    0.606235    0.606493    0.268956    0.268439
    25    0.627719    0.623415    0.260316    0.261188
    26    0.269953    0.266958    0.602217    0.607077
    27    0.602443    0.603549    0.264476    0.265114
    28    0.269796    0.267654    0.592064    0.598301
    29    0.620240    0.617047    0.259344    0.261189
    30    0.255247    0.258162    0.635763    0.628423
    31    0.262685    0.262502    0.623668    0.621271
    32    0.622341    0.618239    0.260300    0.261747
    33    0.261008    0.263343    0.607611    0.606460
    34    0.604142    0.605010    0.264573    0.264941
    35    0.258598    0.260822    0.623621    0.619005
    36    0.615867    0.616931    0.267344    0.264962
it, E/N =    161     -1.05598197
it, E/N =    162     -1.05644588
it, E/N =    163     -1.05676061
it, E/N =    164     -1.05697312
it, E/N =    165     -1.05711602
it, E/N =    166     -1.05721178
it, E/N =    167     -1.05727575
it, E/N =    168     -1.05731838
it, E/N =    169     -1.05734671
it, E/N =    170     -1.05736552
it, E/N =    171     -1.05737798
it, E/N =    172     -1.05738621
it, E/N =    173     -1.05739164
it, E/N =    174     -1.05739523
it, E/N =    175     -1.05739759
it, E/N =    176     -1.05739914
it, E/N =    177     -1.05740017
it, E/N =    178     -1.05740084
it, E/N =    179     -1.05740128
it, E/N =    180     -1.05740157

 old/new densities up and dn
 iteration =     180
     1    0.608633    0.608668    0.266330    0.266306
     2    0.266257    0.266256    0.608751    0.608750
     3    0.608836    0.608808    0.266201    0.266217
     4    0.266204    0.266220    0.608824    0.608800
     5    0.608726    0.608731    0.266266    0.266262
     6    0.266337    0.266310    0.608615    0.608656
     7    0.266541    0.266453    0.608194    0.608362
     8    0.608662    0.608690    0.266312    0.266293
     9    0.266103    0.266145    0.609092    0.608994
    10    0.609080    0.608986    0.266106    0.266148
    11    0.266317    0.266297    0.608645    0.608677
    12    0.608196    0.608362    0.266539    0.266452
    13    0.608247    0.608396    0.266511    0.266433
    14    0.266294    0.266282    0.608687    0.608705
    15    0.609088    0.608991    0.266098    0.266142
    16    0.266089    0.266136    0.609106    0.609003
    17    0.608709    0.608720    0.266283    0.266274
    18    0.266505    0.266429    0.608257    0.608403
    19    0.266294    0.266281    0.608689    0.608708
    20    0.608765    0.608757    0.266240    0.266245
    21    0.266187    0.266209    0.608839    0.608808
    22    0.608866    0.608827    0.266174    0.266200
    23    0.266216    0.266228    0.608812    0.608791
    24    0.608714    0.608726    0.266281    0.266272
    25    0.609071    0.608980    0.266112    0.266152
    26    0.266208    0.266222    0.608809    0.608789
    27    0.608556    0.608605    0.266299    0.266289
    28    0.266293    0.266285    0.608566    0.608613
    29    0.608852    0.608819    0.266186    0.266207
    30    0.266099    0.266143    0.609097    0.608998
    31    0.266127    0.266162    0.609049    0.608964
    32    0.608825    0.608799    0.266205    0.266221
    33    0.266298    0.266289    0.608566    0.608613
    34    0.608567    0.608613    0.266297    0.266288
    35    0.266202    0.266219    0.608826    0.608799
    36    0.609041    0.608959    0.266130    0.266163
it, E/N =    181     -1.05740176
it, E/N =    182     -1.05740189
it, E/N =    183     -1.05740197
it, E/N =    184     -1.05740202
it, E/N =    185     -1.05740205
it, E/N =    186     -1.05740208
it, E/N =    187     -1.05740210
it, E/N =    188     -1.05740210
it, E/N =    189     -1.05740210
it, E/N =    190     -1.05740211
it, E/N =    191     -1.05740211
it, E/N =    192     -1.05740211
it, E/N =    193     -1.05740211
it, E/N =    194     -1.05740212
it, E/N =    195     -1.05740212
it, E/N =    196     -1.05740212
it, E/N =    197     -1.05740212
it, E/N =    198     -1.05740212
it, E/N =    199     -1.05740212
it, E/N =    200     -1.05740212

 old/new densities up and dn
 iteration =     200
     1    0.608746    0.608746    0.266254    0.266254
     2    0.266253    0.266253    0.608747    0.608747
     3    0.608747    0.608747    0.266253    0.266253
     4    0.266253    0.266253    0.608747    0.608747
     5    0.608746    0.608747    0.266253    0.266253
     6    0.266254    0.266254    0.608746    0.608746
     7    0.266256    0.266255    0.608742    0.608743
     8    0.608746    0.608746    0.266254    0.266253
     9    0.266251    0.266252    0.608751    0.608750
    10    0.608751    0.608750    0.266252    0.266252
    11    0.266254    0.266254    0.608746    0.608746
    12    0.608742    0.608743    0.266256    0.266255
    13    0.608742    0.608743    0.266256    0.266255
    14    0.266254    0.266253    0.608746    0.608746
    15    0.608751    0.608750    0.266251    0.266252
    16    0.266251    0.266252    0.608751    0.608750
    17    0.608746    0.608747    0.266253    0.266253
    18    0.266256    0.266255    0.608742    0.608743
    19    0.266253    0.266253    0.608746    0.608747
    20    0.608747    0.608747    0.266253    0.266253
    21    0.266253    0.266253    0.608747    0.608747
    22    0.608747    0.608747    0.266253    0.266253
    23    0.266253    0.266253    0.608747    0.608747
    24    0.608747    0.608747    0.266253    0.266253
    25    0.608751    0.608750    0.266252    0.266252
    26    0.266253    0.266253    0.608747    0.608747
    27    0.608744    0.608745    0.266254    0.266254
    28    0.266254    0.266254    0.608744    0.608745
    29    0.608747    0.608747    0.266253    0.266253
    30    0.266251    0.266252    0.608751    0.608750
    31    0.266252    0.266252    0.608750    0.608749
    32    0.608747    0.608747    0.266253    0.266253
    33    0.266254    0.266254    0.608744    0.608745
    34    0.608744    0.608745    0.266254    0.266254
    35    0.266253    0.266253    0.608747    0.608747
    36    0.608750    0.608749    0.266252    0.266252
it, E/N =    201     -1.16343602
it, E/N =    202     -1.04344426
it, E/N =    203     -1.04333287
it, E/N =    204     -1.04237942
it, E/N =    205     -1.04727208
it, E/N =    206     -1.05031607
it, E/N =    207     -1.05265305
it, E/N =    208     -1.05423021
it, E/N =    209     -1.05529660
it, E/N =    210     -1.05600792
it, E/N =    211     -1.05648079
it, E/N =    212     -1.05679420
it, E/N =    213     -1.05700153
it, E/N =    214     -1.05713846
it, E/N =    215     -1.05722878
it, E/N =    216     -1.05728826
it, E/N =    217     -1.05732742
it, E/N =    218     -1.05735314
it, E/N =    219     -1.05737003
it, E/N =    220     -1.05738112

 old/new densities up and dn
 iteration =     220
     1    0.609112    0.608927    0.265863    0.266018
     2    0.265487    0.265716    0.610347    0.609867
     3    0.610490    0.610042    0.265539    0.265714
     4    0.265643    0.265825    0.610081    0.609677
     5    0.608330    0.608437    0.266275    0.266276
     6    0.266333    0.266352    0.607897    0.608076
     7    0.267006    0.266781    0.606933    0.607478
     8    0.608521    0.608640    0.266488    0.266385
     9    0.265936    0.265996    0.609950    0.609649
    10    0.609893    0.609581    0.265864    0.265965
    11    0.266534    0.266430    0.608166    0.608367
    12    0.606788    0.607375    0.267056    0.266810
    13    0.607948    0.608162    0.266659    0.266547
    14    0.267152    0.266878    0.607212    0.607667
    15    0.607246    0.607748    0.267254    0.266919
    16    0.266650    0.266510    0.608398    0.608537
    17    0.609158    0.609051    0.266181    0.266190
    18    0.266268    0.266259    0.608778    0.608769
    19    0.265820    0.265948    0.609813    0.609492
    20    0.606772    0.607366    0.267310    0.266988
    21    0.268088    0.267523    0.605276    0.606325
    22    0.607138    0.607592    0.267184    0.266911
    23    0.265828    0.265955    0.609827    0.609504
    24    0.610742    0.610206    0.265368    0.265603
    25    0.610864    0.610260    0.265223    0.265516
    26    0.266586    0.266482    0.608074    0.608282
    27    0.605829    0.606704    0.267693    0.267256
    28    0.267529    0.267106    0.606161    0.606997
    29    0.609460    0.609248    0.265857    0.265977
    30    0.264867    0.265271    0.611550    0.610735
    31    0.265280    0.265565    0.610462    0.609960
    32    0.610074    0.609665    0.265567    0.265779
    33    0.266149    0.266191    0.608945    0.608865
    34    0.608514    0.608544    0.266283    0.266293
    35    0.265863    0.266005    0.609139    0.608973
    36    0.610040    0.609629    0.265386    0.265662
it, E/N =    221     -1.05738837
it, E/N =    222     -1.05739313
it, E/N =    223     -1.05739625
it, E/N =    224     -1.05739829
it, E/N =    225     -1.05739961
it, E/N =    226     -1.05740049
it, E/N =    227     -1.05740106
it, E/N =    228     -1.05740143
it, E/N =    229     -1.05740167
it, E/N =    230     -1.05740183
it, E/N =    231     -1.05740192
it, E/N =    232     -1.05740199
it, E/N =    233     -1.05740204
it, E/N =    234     -1.05740207
it, E/N =    235     -1.05740209
it, E/N =    236     -1.05740210
it, E/N =    237     -1.05740211
it, E/N =    238     -1.05740211
it, E/N =    239     -1.05740211
it, E/N =    240     -1.05740211

 old/new densities up and dn
 iteration =     240
     1    0.608742    0.608743    0.266254    0.266254
     2    0.266246    0.266248    0.608762    0.608758
     3    0.608771    0.608764    0.266243    0.266246
     4    0.266247    0.266249    0.608759    0.608756
     5    0.608738    0.608740    0.266256    0.266255
     6    0.266259    0.266258    0.608729    0.608734
     7    0.266261    0.266259    0.608728    0.608733
     8    0.608749    0.608748    0.266253    0.266253
     9    0.266246    0.266248    0.608766    0.608761
    10    0.608763    0.608759    0.266247    0.266249
    11    0.266255    0.266255    0.608742    0.608744
    12    0.608725    0.608731    0.266262    0.266260
    13    0.608737    0.608740    0.266258    0.266257
    14    0.266261    0.266258    0.608733    0.608737
    15    0.608738    0.608741    0.266259    0.266257
    16    0.266254    0.266254    0.608749    0.608748
    17    0.608753    0.608751    0.266251    0.266252
    18    0.266253    0.266253    0.608747    0.608747
    19    0.266249    0.266250    0.608758    0.608754
    20    0.608729    0.608734    0.266262    0.266260
    21    0.266269    0.266264    0.608715    0.608724
    22    0.608730    0.608735    0.266262    0.266259
    23    0.266248    0.266250    0.608759    0.608755
    24    0.608772    0.608765    0.266242    0.266245
    25    0.608770    0.608763    0.266242    0.266246
    26    0.266256    0.266255    0.608741    0.608743
    27    0.608719    0.608727    0.266266    0.266263
    28    0.266263    0.266260    0.608725    0.608731
    29    0.608754    0.608752    0.266250    0.266251
    30    0.266239    0.266243    0.608776    0.608767
    31    0.266245    0.266248    0.608762    0.608757
    32    0.608758    0.608755    0.266248    0.266249
    33    0.266253    0.266253    0.608747    0.608747
    34    0.608740    0.608742    0.266256    0.266255
    35    0.266253    0.266253    0.608744    0.608745
